# Yale Bright Star Catalog v5 / BSC5, J2000.0 equatorial coordinates.
# Runtime subset keeps stars with visual magnitude V <= 6.70.
# Source conversion: https://github.com/brettonw/YaleBrightStarCatalog
# Original catalog: http://tdc-www.harvard.edu/catalogs/bsc5.html
# Columns: ra_deg,dec_deg,visual_magnitude,color_temperature_k
ra_deg,dec_deg,visual_magnitude,color_temperature_k
82.970417,-76.341111,5.19,4700
100.485000,-9.167222,5.19,3500
111.035417,40.672222,5.19,4850
129.990000,-53.055000,5.19,22000
196.974167,-10.740278,5.19,4700
236.666667,62.599444,5.19,9500
299.980000,37.042778,5.19,24000
339.662500,63.584444,5.19,9250
5.280417,37.968611,5.18,6750
5.380000,-28.981667,5.18,5500
25.732917,70.622500,5.18,12000
41.240000,12.445833,5.18,8250
77.923333,16.045556,5.18,4250
84.934167,25.896944,5.18,24000
105.603333,24.215278,5.18,5500
116.663750,37.517500,5.18,3200
117.421667,-17.228333,5.18,4550
134.717917,-47.234722,5.18,8750
160.887083,46.203889,5.18,6750
169.322500,2.010556,5.18,3500
179.003750,-17.150833,5.18,10000
181.957500,-75.366944,5.18,4700
186.077083,26.098611,5.18,9250
270.374583,21.595278,5.18,5200
290.712083,26.262500,5.18,18000
303.560417,28.694722,5.18,8250
316.602917,-32.341667,5.18,4700
319.842500,64.871944,5.18,24000
325.387083,-14.047500,5.18,5900
356.816667,-50.226667,5.18,24000
357.838750,-18.908889,5.18,12000
7.057083,44.394444,5.17,9500
17.068333,54.920278,5.17,5500
35.589167,55.845556,5.17,9500
44.155833,-3.712222,5.17,9750
65.920000,-3.745556,5.17,9500
86.499583,-32.306389,5.17,33000
87.721667,-52.108889,5.17,5200
104.960417,-67.916111,5.17,4550
106.076250,-56.749722,5.17,10000
115.924583,-40.933889,5.17,4850
117.942917,-13.898056,5.17,6000
119.465833,-45.577778,5.17,4700
119.906667,-60.586944,5.17,3350
126.379167,-51.728056,5.17,26000
145.738333,72.252500,5.17,5000
171.430000,-63.972778,5.17,6450
174.872500,-65.397778,5.17,5800
193.653333,-57.168333,5.17,20000
226.200833,-64.031667,5.17,5200
231.447500,15.428056,5.17,3350
232.159167,1.842222,5.17,8000
233.610833,-9.183333,5.17,18000
283.165000,-52.107500,5.17,5200
294.157917,44.695000,5.17,5100
294.798333,5.397778,5.17,24000
304.662917,34.982778,5.17,6750
313.902917,13.721389,5.17,5000
325.766667,72.320278,5.17,5000
17.778333,31.424722,5.16,7500
19.450000,3.614444,5.16,9250
39.508333,72.818333,5.16,5200
123.816250,-62.915833,5.16,9500
130.917917,-49.822778,5.16,30000
134.850417,-59.083611,5.16,7050
153.377500,-66.373056,5.16,8750
158.790417,57.082778,5.16,7350
194.268333,-51.198611,5.16,14000
229.016667,-41.491111,5.16,5500
268.325417,40.008056,5.16,4850
269.771667,-30.253056,5.16,3350
278.089167,-39.703889,5.16,9250
286.582917,-52.340833,5.16,6450
291.242500,11.944444,5.16,5200
291.369167,19.798611,5.16,5000
309.853750,0.486389,5.16,4850
316.309167,-54.727222,5.16,4700
320.723333,6.811111,5.16,9250
343.100417,9.835556,5.16,6450
347.934167,8.720000,5.16,8750
38.025833,36.147222,5.15,4250
49.657500,50.222222,5.15,24000
97.845833,-12.391667,5.15,4550
132.986667,43.726667,5.15,5000
166.819167,-42.638611,5.15,8750
172.953333,-59.515833,5.15,9500
174.252500,-61.283333,5.15,5000
174.530417,-61.826389,5.15,8750
180.915000,-42.434167,5.15,6600
185.530417,-67.521944,5.15,8750
199.560417,49.681944,5.15,10000
206.735000,-36.251944,5.15,10000
208.675417,-1.503056,5.15,4700
209.629583,-24.972222,5.15,14000
222.671667,-15.997222,5.15,6900
226.329583,-41.067222,5.15,5200
233.655417,-28.046944,5.15,4400
251.457917,8.582500,5.15,4250
266.036250,-51.834167,5.15,5700
288.427917,2.293611,5.15,14000
291.537917,36.317778,5.15,12000
303.875833,23.508611,5.15,5700
310.487917,-66.760833,5.15,12000
316.179167,-77.023889,5.15,8250
30.426667,-44.713611,5.14,4250
37.007083,-33.811111,5.14,9500
52.602083,11.336389,5.14,10000
81.580417,-58.912500,5.14,5400
90.863750,19.690556,5.14,14000
94.423750,-16.815833,5.14,4550
102.737917,67.571944,5.14,22000
102.477500,-46.614722,5.14,6750
105.214583,-51.402500,5.14,3350
107.697917,-48.932222,5.14,4700
116.876250,33.415556,5.14,3350
117.925000,1.766944,5.14,14000
125.016250,27.217778,5.14,6600
137.098333,66.873333,5.14,4250
137.339583,22.045556,5.14,5100
149.421250,41.055556,5.14,6600
183.049583,77.616389,5.14,8750
185.232083,-13.565556,5.14,4850
214.885417,-2.265556,5.14,5100
243.813750,-47.372222,5.14,14000
277.859583,-18.402778,5.14,10000
278.760000,-10.977222,5.14,5200
281.095417,39.613056,5.14,8000
284.651667,-60.200556,5.14,4700
298.322500,57.523611,5.14,20000
311.661250,16.124444,5.14,6450
331.508333,45.014444,5.14,4250
9.194167,44.488611,5.13,4250
18.600000,-7.923056,5.13,6750
83.818750,-5.389722,5.13,42000
105.908333,10.951667,5.13,4550
110.510833,36.760556,5.13,5000
114.319583,-4.111111,5.13,6600
123.400833,-46.991944,5.13,26000
126.478333,7.564444,5.13,5300
138.585833,61.423333,5.13,6150
167.141667,-61.947222,5.13,12000
172.942083,-59.442222,5.13,5700
188.939583,-41.021944,5.13,8250
228.659583,67.346667,5.13,6150
242.758333,-29.416389,5.13,4550
251.666667,-67.109722,5.13,8750
280.945417,-38.323611,5.13,9500
287.290833,76.560556,5.13,7750
300.436250,-59.376111,5.13,2600
335.398333,-21.598333,5.13,4700
359.732500,-52.745833,5.13,5000
3.615000,-7.780556,5.12,3050
5.442917,-20.057778,5.12,2750
22.400417,-21.629444,5.12,9750
65.966250,9.460833,5.12,9250
76.690417,-4.655000,5.12,12000
77.181667,-4.456111,5.12,7200
103.425833,68.888333,5.12,16000
121.268750,13.118056,5.12,9750
139.096250,-44.265833,5.12,4550
143.435417,-49.005000,5.12,22000
160.485833,65.716389,5.12,4700
191.661250,16.577500,5.12,4550
215.844583,8.446667,5.12,10000
221.246667,27.075000,5.12,9500
239.222917,-33.966389,5.12,9250
240.309583,17.818333,5.12,5200
260.225833,24.499444,5.12,9500
261.054167,-44.162500,5.12,16000
267.205000,25.622778,5.12,4700
275.254167,28.870000,5.12,8250
276.057500,39.507222,5.12,9250
287.918750,56.859167,5.12,5200
293.780417,-10.560278,5.12,5100
297.641667,38.722500,5.12,3200
310.010833,-60.548889,5.12,6300
347.381250,8.677222,5.12,2900
28.591667,-42.496944,5.11,9250
44.322083,31.934167,5.11,12000
45.903333,-59.737778,5.11,7500
57.385833,33.091389,5.11,9250
58.412083,-34.732222,5.11,18000
68.548333,-8.231389,5.11,3050
87.473333,-66.901111,5.11,18000
109.659167,-36.742778,5.11,26000
119.773750,-23.310556,5.11,4700
141.575417,-53.379167,5.11,18000
143.471667,-80.941389,5.11,20000
170.840833,-64.955000,5.11,20000
177.187917,-26.749722,5.11,2900
224.183333,-62.780833,5.11,22000
233.812500,39.010000,5.11,3350
237.815000,-3.090556,5.11,9250
258.837500,-26.602778,5.11,4850
292.688750,27.965278,5.11,14000
297.756667,10.415556,5.11,6300
308.479583,-44.516111,5.11,5000
312.121667,-43.988611,5.11,7350
325.046250,43.273889,5.11,3350
331.287083,62.280000,5.11,33000
345.874167,-34.749444,5.11,7500
358.026667,-82.018889,5.11,5300
29.337917,17.817500,5.10,4850
55.538750,63.216667,5.10,3050
62.511667,80.698611,5.10,5200
72.843750,18.839722,5.10,8250
98.407917,-1.220278,5.10,20000
108.385000,-44.639722,5.10,2750
110.486667,20.443611,5.10,3500
111.591250,-51.018333,5.10,5000
132.639583,-46.529167,5.10,30000
163.393750,54.585000,5.10,4550
184.000833,14.898889,5.10,9250
199.221250,-31.506111,5.10,4850
216.047083,5.820000,5.10,8750
272.220417,20.045278,5.10,8000
275.577500,-38.656944,5.10,4400
283.679583,-15.603056,5.10,20000
289.635417,1.085278,5.10,4700
301.289583,19.991111,5.10,4700
310.012500,-18.138611,5.10,3200
324.888750,2.243611,5.10,5000
335.006250,-80.439722,5.10,2750
334.110833,-41.627500,5.10,5200
345.651250,42.757778,5.10,9250
0.455833,-3.027500,5.10,16000
8.182500,-63.031111,5.09,10000
50.688333,20.741944,5.09,4550
52.500833,55.451944,5.09,9750
57.296667,24.136667,5.09,14000
92.560000,-74.753056,5.09,5400
119.326667,-44.109722,5.09,26000
126.902083,-53.088611,5.09,7750
147.147500,46.021111,5.09,6000
157.572917,-0.636944,5.09,18000
170.841250,-18.780000,5.09,6750
201.532500,-39.755278,5.09,5000
229.236250,-60.957500,5.09,36000
238.873333,-68.603056,5.09,5500
286.744167,11.071389,5.09,14000
326.251250,-9.082500,5.09,5200
9.034583,54.168611,5.08,16000
76.535417,58.972500,5.08,26000
81.120417,-0.891389,5.08,5100
83.845417,-5.416111,5.08,33000
116.854167,-38.511111,5.08,26000
123.493333,-36.322500,5.08,28000
147.487917,-45.732778,5.08,16000
151.547083,-47.370000,5.08,4850
158.503750,-23.745278,5.08,4400
158.700000,6.953611,5.08,5200
159.084583,-59.564722,5.08,4850
160.854167,23.188333,5.08,9250
165.210000,39.212222,5.08,7500
172.146250,-42.674167,5.08,12000
213.191667,-27.261111,5.08,4550
249.057083,52.924444,5.08,12000
257.676250,-44.557500,5.08,5200
257.388750,40.777222,5.08,4550
284.335417,-20.656389,5.08,10000
328.324167,-13.551667,5.08,7350
328.265833,25.925000,5.08,24000
338.942083,73.643056,5.08,7050
341.022917,41.819167,5.08,5000
349.777917,-13.458889,5.08,5500
350.769167,12.313889,5.08,4550
358.122083,19.120278,5.08,3200
12.244583,16.940556,5.07,6300
12.147500,-74.923333,5.07,4250
57.067917,11.143333,5.07,24000
67.708750,-44.953889,5.07,26000
69.788333,15.799722,5.07,9000
75.086250,81.193889,5.07,4550
78.851250,-26.943333,5.07,12000
81.912083,34.475833,5.07,4550
101.904583,-8.998333,5.07,3350
115.127083,87.020000,5.07,3200
124.578750,-65.613333,5.07,4850
142.990000,9.715833,5.07,4700
213.737500,-57.085833,5.07,22000
234.844583,36.635833,5.07,16000
241.092083,-11.373056,5.07,6750
258.836667,-26.601389,5.07,5000
278.008333,-45.757222,5.07,24000
301.722500,23.614444,5.07,24000
7.012083,17.893056,5.06,3050
48.193333,-1.196111,5.06,6300
61.113333,59.155556,5.06,7500
80.442500,-24.773056,5.06,5300
92.184167,-68.843333,5.06,14000
96.990000,-4.762222,5.06,26000
104.604583,-34.111667,5.06,24000
115.738333,-45.173333,5.06,5400
145.076667,-14.332222,5.06,20000
202.355000,-51.165278,5.06,9750
215.594583,-80.108889,5.06,22000
229.828333,1.765278,5.06,6300
271.507917,22.218889,5.06,3050
281.085000,39.670000,5.06,9000
295.629583,-16.123889,5.06,7350
295.209167,45.525000,5.06,6750
349.212083,-7.726667,5.06,3050
355.843333,10.331389,5.06,3200
69.977917,53.079722,5.05,5000
70.514583,-37.144444,5.05,7350
80.639583,79.231111,5.05,6600
91.764167,-62.154722,5.05,4700
92.965833,-6.550278,5.05,26000
109.632917,49.465000,5.05,9000
112.335000,28.118056,5.05,9000
114.869167,17.674722,5.05,4250
121.668333,-45.266389,5.05,4550
129.783333,-22.661944,5.05,5400
148.126667,-8.105000,5.05,9750
164.866667,40.430278,5.05,5900
201.279583,-74.887778,5.05,5000
262.991250,68.135000,5.05,5000
275.386250,49.121667,5.05,3200
290.712917,-54.423611,5.05,10000
300.340000,50.104722,5.05,4850
309.782500,10.086111,5.05,5800
312.875417,-51.608333,5.05,4850
350.085833,5.381389,5.05,4700
26.526250,-53.521944,5.04,9750
30.575417,54.487500,5.04,14000
90.814583,-26.284444,5.04,4550
94.110833,12.272222,5.04,6750
116.487083,-14.563889,5.04,7500
173.225417,-31.087222,5.04,3200
181.193750,-76.519167,5.04,4400
198.014583,-16.198611,5.04,6750
247.160417,41.881667,5.04,2600
252.938750,24.656389,5.04,5000
267.362500,76.962778,5.04,6600
271.756250,30.561944,5.04,6450
280.657917,55.539444,5.04,12000
309.632917,24.116111,5.04,20000
312.520417,44.059444,5.04,9000
327.461250,30.174167,5.04,9750
332.877917,59.414444,5.04,42000
356.597917,3.486667,5.04,4000
356.978333,67.806944,5.04,9750
2.580417,46.072222,5.03,7200
17.003750,43.941944,5.03,9250
31.641250,22.648333,5.03,9500
34.737500,28.642500,5.03,9500
49.050833,50.937778,5.03,5400
49.781667,50.095000,5.03,20000
59.356250,63.072222,5.03,12000
67.209167,13.047500,5.03,8250
72.548333,-16.217222,5.03,5000
76.241667,-49.577778,5.03,4250
80.003750,33.958056,5.03,8750
89.767917,-9.558333,5.03,8500
109.206250,-36.592778,5.03,26000
110.868750,25.050556,5.03,5200
163.935000,33.506944,5.03,4850
175.880000,-62.489444,5.03,6000
223.212917,-37.803333,5.03,16000
238.333750,-20.167222,5.03,26000
255.469583,-32.143611,5.03,14000
259.654167,10.864444,5.03,4400
273.474167,64.397222,5.03,6750
291.318750,-24.508611,5.03,8750
292.665833,-2.788889,5.03,3350
297.657083,52.988056,5.03,4550
329.812500,73.180000,5.03,6750
339.439167,-4.228056,5.03,4700
75.540833,-26.275000,5.02,4850
78.851667,32.687778,5.02,7750
91.881667,-37.253056,5.02,12000
100.770833,44.524444,5.02,4250
102.691250,41.781389,5.02,4550
158.237083,-47.003333,5.02,4400
186.462083,39.018611,5.02,5100
188.782500,18.376944,5.02,4700
229.274583,71.823889,5.02,4400
232.732500,40.833056,5.02,4400
232.945833,40.899444,5.02,8750
246.396667,-23.447222,5.02,26000
267.267917,50.781111,5.02,9500
281.207917,2.060000,5.02,12000
299.487500,-15.491389,5.02,9250
318.335417,-70.126389,5.02,3350
35.717917,-73.645833,5.01,4850
69.723333,-12.123056,5.01,9500
93.937083,-13.718333,5.01,12000
92.812500,-65.589444,5.01,3200
112.452917,27.916111,5.01,4700
118.065417,-34.705278,5.01,6750
128.681667,-49.944167,5.01,4850
143.302083,-21.115833,5.01,5000
143.536667,-51.255278,5.01,28000
205.436250,-54.560000,5.01,14000
205.403333,-8.703056,5.01,3350
209.142500,27.491944,5.01,4550
213.065833,2.409444,5.01,10000
285.360000,46.934722,5.01,8250
290.137083,-5.415833,5.01,5200
313.640000,28.057500,5.01,4400
324.237500,40.413611,5.01,8750
326.934167,-30.898333,5.01,9500
335.379583,12.205278,5.01,26000
0.582917,-29.720278,5.01,22000
55.562083,-31.938333,5.00,20000
59.284583,61.108889,5.00,4550
76.669167,51.597778,5.00,7500
76.862500,18.645000,5.00,5600
80.708333,3.544444,5.00,28000
104.027500,-14.043611,5.00,5500
108.342917,16.158889,5.00,2900
137.768333,-44.868056,5.00,20000
144.302917,6.835833,5.00,4850
160.767083,69.076111,5.00,4550
170.802917,-36.164722,5.00,4100
184.125417,33.061389,5.00,5000
184.748750,-55.143056,5.00,3350
186.747083,26.825556,5.00,9000
230.534583,-47.927778,5.00,6300
240.835833,-25.865278,5.00,4250
242.018750,17.046944,5.00,5200
246.995833,68.768056,5.00,10000
260.078750,18.057222,5.00,3200
271.870000,43.461667,5.00,5200
293.645417,19.773333,5.00,14000
297.244583,19.142222,5.00,9250
319.613333,43.945833,5.00,39000
345.021250,56.945278,5.00,5600
354.946250,-14.221667,5.00,7500
359.396667,-64.298333,5.00,9750
25.681250,-3.690278,4.99,4550
29.000000,68.685278,4.99,14000
44.699167,-64.071389,4.99,9250
81.163333,37.385556,4.99,4400
81.105833,17.383333,4.99,6300
88.711667,55.706944,4.99,9500
102.718333,-34.367222,4.99,4250
105.728333,-4.239167,4.99,28000
111.412083,9.276111,4.99,5400
115.751667,58.710278,4.99,9250
123.333333,-15.788333,4.99,5500
127.365000,-44.725000,4.99,26000
155.742083,-66.901667,4.99,14000
165.186667,6.101389,4.99,8750
170.706667,43.482778,4.99,5300
191.282500,45.440278,4.99,3200
239.876250,-41.744444,4.99,5000
240.360833,29.851111,4.99,10000
244.253750,-50.068333,4.99,6150
283.779583,-22.671389,4.99,4550
286.604583,-37.063333,4.99,6300
288.480000,57.705000,4.99,4700
296.606667,33.727778,4.99,6450
301.081667,-32.056389,4.99,4850
332.108333,-34.043889,4.99,3350
20.020417,58.231667,4.98,7500
24.837500,44.386111,4.98,5200
32.355417,25.939722,4.98,7200
52.012917,49.062778,4.98,20000
94.478333,61.515278,4.98,3050
109.667917,-24.558889,4.98,39000
130.006250,-12.475278,4.98,4400
202.107500,13.778889,4.98,5600
203.699167,37.182500,4.98,7200
255.782500,14.091944,4.98,3050
272.930833,-23.701111,4.98,5000
275.977083,58.800556,4.98,9750
284.060833,4.201944,4.98,8750
349.740417,-9.610833,4.98,10000
351.209583,62.282778,4.98,3350
353.488333,31.325278,4.98,4400
55.593750,33.965000,4.97,30000
60.325833,-61.078889,4.97,4400
67.110000,16.359722,4.97,4700
88.874583,-37.120833,4.97,4850
113.449583,-14.523889,4.97,3200
118.374167,26.765833,4.97,9250
136.493333,5.092222,4.97,4700
142.986250,11.299722,4.97,5000
156.032917,65.566389,4.97,10000
177.485833,-70.225833,4.97,5400
202.428333,-23.281389,4.97,2450
207.467917,-18.134167,4.97,5000
217.043333,-29.491667,4.97,14000
272.975833,31.405278,4.97,3050
291.031667,29.621389,4.97,24000
303.633333,36.806389,4.97,9500
18.796250,-45.531389,4.96,6300
112.768333,82.411389,4.96,2900
110.556250,-19.016667,4.96,16000
185.087500,3.312500,4.96,5000
235.070417,-23.818056,4.96,4550
232.853750,77.349444,4.96,4250
250.393333,-17.742222,4.96,5300
270.376667,21.595556,4.96,8750
277.939167,-45.915000,4.96,18000
289.408750,-18.953056,4.96,5200
298.980833,58.846111,4.96,4250
25.446667,42.613611,4.95,5900
50.360417,43.329444,4.95,9250
65.088750,27.350833,4.95,4850
81.186667,1.846389,4.95,28000
85.210833,-1.128889,4.95,26000
90.460000,-10.598056,4.95,20000
93.013750,16.130556,4.95,20000
104.066667,-48.721111,4.95,3350
171.984167,2.856111,4.95,5300
184.085417,23.945278,4.95,5200
186.600417,27.268333,4.95,7500
187.527917,69.201111,4.95,3050
197.263750,-23.118056,4.95,4850
239.447500,54.749722,4.95,7500
244.376250,75.755278,4.95,6750
275.074583,21.961389,4.95,3350
294.222917,-7.027500,4.95,30000
297.767083,22.610000,4.95,26000
303.569167,15.197500,4.95,9500
307.514583,48.951667,4.95,26000
344.108333,49.733611,4.95,4250
356.508750,46.420278,4.95,5500
10.867083,47.024722,4.94,8750
25.145000,40.576944,4.94,14000
33.092917,30.303056,4.94,5500
64.315000,20.578611,4.94,9250
74.814167,37.890278,4.94,9750
79.819167,22.096389,4.94,5200
113.915417,-52.533889,4.94,4550
115.096667,-15.263611,4.94,4550
120.879583,27.794167,4.94,4850
138.902917,-38.570000,4.94,5000
145.560000,-23.915556,4.94,6150
148.717500,-19.009444,4.94,3350
166.332917,-27.293611,4.94,7050
175.223333,-62.090000,4.94,5700
188.683333,70.021944,4.94,4550
192.924583,27.540556,4.94,6000
203.532917,3.658889,4.94,9750
220.181667,16.418333,4.94,12000
221.500417,-25.443056,4.94,7200
222.754167,-2.299167,4.94,5200
231.049583,-10.322222,4.94,6750
243.369583,-54.630556,4.94,5200
243.000000,-10.064167,4.94,9250
248.520833,-44.045278,4.94,30000
298.965417,38.486667,4.94,20000
301.846667,-52.880833,4.94,3350
343.008333,43.312500,4.94,3500
351.733333,1.255556,4.94,10000
1.125417,-10.509444,4.94,4550
44.765417,35.183056,4.93,4700
62.710833,-41.993611,4.93,7750
65.102500,34.566667,4.93,5200
91.246250,-16.484444,4.93,9500
99.656667,-48.220278,4.93,5200
105.973750,-49.583889,4.93,9000
119.933750,-3.679722,4.93,4700
132.448750,-45.308056,4.93,9500
157.758333,-73.221667,4.93,4400
190.485833,-59.685833,4.93,18000
195.182500,56.366389,4.93,7200
226.825417,24.869167,4.93,6750
285.003750,32.145556,4.93,4700
286.604583,-37.063333,4.93,6300
302.356667,36.839722,4.93,26000
355.997917,29.361667,4.93,5000
107.557083,-4.237222,4.92,5000
134.243333,-59.229444,4.92,26000
198.561667,-59.103333,4.92,6450
198.429167,40.152778,4.92,5200
215.654167,-58.459444,4.92,5200
221.246667,-35.191944,4.92,10000
225.243333,-8.518889,4.92,12000
241.360417,-19.801944,4.92,26000
283.306667,50.708333,4.92,5300
298.907500,52.438889,4.92,9000
311.795000,34.374167,4.92,4550
332.536667,-32.548333,4.92,6600
40.562083,40.193889,4.91,6150
67.969583,-0.043889,4.91,4550
75.356667,-20.051944,4.91,12000
85.619167,1.474722,4.91,4850
87.387083,12.651111,4.91,12000
96.224583,49.288056,4.91,4250
159.645833,-16.876667,4.91,5200
176.629583,-40.500556,4.91,5700
179.905417,-78.221944,4.91,12000
192.671667,-33.999444,4.91,10000
207.428333,21.264167,4.91,4400
212.710417,-16.301944,4.91,3200
214.557500,-81.007778,4.91,9500
228.655417,-31.519167,4.91,7350
247.117083,-70.084444,4.91,6150
256.344583,12.740833,4.91,9000
307.412500,-2.885556,4.91,4700
311.218750,25.270556,4.91,4700
329.162917,63.625556,4.91,3200
352.508333,58.548889,4.91,24000
21.405000,-14.598889,4.90,4700
38.461250,-28.232500,4.90,12000
94.998333,-2.944444,4.90,3350
104.404583,45.094167,4.90,9500
107.913750,39.320556,4.90,4400
114.791250,34.584167,4.90,7050
177.963333,-65.206111,4.90,22000
193.324167,21.245000,4.90,5200
195.068750,30.785000,4.90,5100
249.687083,48.928333,4.90,3200
280.880417,-8.275278,4.90,5200
293.804167,-48.099167,4.90,5000
312.492083,-33.779722,4.90,5300
323.694167,38.534167,4.90,5000
343.807083,8.815833,4.90,9750
2.816250,-15.468056,4.89,6450
12.208750,50.968333,4.89,12000
36.487500,-12.290556,4.89,12000
48.725417,21.044444,4.89,9750
108.305833,-45.183056,4.89,10000
129.927083,-29.561111,4.89,5600
133.881250,-27.681944,4.89,9250
157.840833,-53.715556,4.89,6600
159.307083,-27.412500,4.89,3200
240.850833,-38.602500,4.89,18000
254.007083,65.134722,4.89,6600
296.069167,37.354444,4.89,5300
309.181667,-2.550000,4.89,4250
312.370833,-46.226944,4.89,4250
20.585000,45.528889,4.88,5000
49.592083,-22.511389,4.88,5400
72.477500,37.488333,4.88,4550
81.908750,21.936944,4.88,26000
116.530833,18.510000,4.88,4400
130.430417,-15.943333,4.88,5100
148.551250,-25.932500,4.88,4700
190.471250,10.235556,4.88,10000
239.547500,-14.279444,4.88,20000
263.044167,55.184167,4.88,8500
269.448750,-41.716111,4.88,3500
309.397083,-61.530000,4.88,6750
339.815417,39.050278,4.88,33000
359.752083,55.755000,4.88,28000
34.263333,34.224167,4.87,6000
47.984583,74.393611,4.87,9500
63.598750,-10.256389,4.87,4550
88.278750,-33.801389,4.87,20000
101.558750,59.441667,4.87,9250
169.545417,31.529167,4.87,6000
199.304167,-66.783611,4.87,4700
256.205833,-34.122778,4.87,28000
263.066667,55.173056,4.87,9000
265.857500,-21.683333,4.87,6600
281.080833,-35.641944,4.87,26000
284.615417,-52.938611,4.87,10000
284.680833,-37.107500,4.87,7200
356.764583,58.651944,4.87,4850
18.942083,-68.876111,4.86,6600
38.968750,5.593333,4.86,5200
78.357083,38.484444,4.86,9000
85.323750,16.533889,4.86,24000
87.254167,24.567500,4.86,5200
128.831667,-58.009167,4.86,5000
130.606250,-53.113889,4.86,24000
152.234583,-51.811111,4.86,24000
186.628750,-63.122500,4.86,22000
214.938333,16.306944,4.86,4550
220.411667,8.161667,4.86,5300
229.412083,-63.610556,4.86,4700
269.197500,-44.342222,4.86,4700
275.217083,3.377222,4.86,5200
296.590417,-19.761111,4.86,4850
359.668333,-3.556111,4.86,5100
29.167500,-22.526944,4.85,4400
65.388333,46.498889,4.85,22000
112.464167,-23.024444,4.85,8750
161.713333,-64.383333,4.85,24000
176.321250,8.258333,4.85,9000
195.888333,-49.527222,4.85,10000
198.013333,-37.803056,4.85,5700
245.524167,30.891944,4.85,5000
251.324167,56.781944,4.85,7200
288.885000,-25.256667,4.85,5200
340.875000,-41.414444,4.85,5000
341.407917,-53.500278,4.85,4700
346.653750,59.419722,4.85,30000
349.436250,49.015278,4.85,3200
22.546250,6.143889,4.84,4400
30.977917,42.330833,4.84,14000
39.890833,-11.872222,4.84,6750
41.385833,-67.616667,4.84,9500
49.997500,65.652222,4.84,26000
63.485000,9.263611,4.84,5500
114.864167,-38.308333,4.84,26000
122.114167,51.506667,4.84,9500
157.656667,55.980556,4.84,6300
158.772917,75.713056,4.84,5200
165.140000,3.617500,4.84,4850
248.151250,11.488056,4.84,3950
312.234583,46.114167,4.84,24000
316.101250,-19.855000,4.84,8750
331.420000,5.058611,4.84,4400
13.750417,58.972778,4.83,4700
21.914167,45.406667,4.83,6750
28.382500,19.295833,4.83,12000
29.291667,-47.385000,4.83,5200
33.305417,44.231667,4.83,4550
49.840417,3.370278,4.83,5500
79.371250,-34.895278,4.83,5000
78.439167,-67.185278,4.83,4700
103.387083,-20.224167,4.83,28000
107.212917,-39.655833,4.83,26000
125.345833,-33.054444,4.83,4700
139.047083,54.021944,4.83,8750
155.581667,-41.650000,4.83,4850
171.152500,-10.859444,4.83,4250
212.599583,25.091667,4.83,6150
220.287083,13.728333,4.83,9500
240.573750,22.804444,4.83,9250
250.229583,64.589167,4.83,5000
267.293750,-31.703333,4.83,14000
281.518750,26.662222,4.83,4550
283.542500,-22.745000,4.83,4700
284.265417,-5.846111,4.83,4700
299.738333,-26.195556,4.83,5400
303.325000,46.815833,4.83,8750
13.267083,61.124167,4.82,6300
32.122083,37.859167,4.82,8750
49.682500,34.222778,4.82,4700
77.425000,15.597222,4.82,7200
89.498750,25.953889,4.82,30000
99.819583,-14.145833,4.82,4700
120.083333,-63.567500,4.82,24000
125.631667,-48.490278,4.82,28000
159.388333,-13.384444,4.82,4000
160.558333,-64.466389,4.82,22000
161.028750,-63.961111,4.82,20000
186.631667,-51.450833,4.82,24000
204.365000,36.295000,4.82,8250
212.212083,77.547500,4.82,4550
226.280000,-47.051111,4.82,20000
228.206250,-44.500556,4.82,24000
237.807917,35.657500,4.82,4850
245.518333,1.029167,4.82,7500
252.309167,45.983333,4.82,9500
255.265000,-4.222500,4.82,4400
259.331250,33.100000,4.82,28000
276.496250,65.563611,4.82,4850
283.599583,71.297222,4.82,5000
309.630417,21.201111,4.82,10000
320.190000,-40.809722,4.82,8750
337.661667,-10.678056,4.82,10000
355.440833,-17.816389,4.82,6000
6.982083,-33.007222,4.81,2900
75.359583,-7.173889,4.81,24000
92.574583,-54.968611,4.81,24000
140.236667,-62.404722,4.81,5400
143.765833,39.621389,4.81,5100
185.626250,25.846111,4.81,6000
188.712917,22.629167,4.81,10000
214.499167,35.509444,4.81,5000
217.050417,-2.228056,4.81,5800
220.855833,26.527778,4.81,3050
225.527083,25.008056,4.81,4400
262.854167,-23.962778,4.81,12000
267.546667,-40.090556,4.81,9500
276.337500,-20.541667,4.81,4700
304.446667,38.033056,4.81,26000
335.330417,28.330556,4.81,12000
338.250417,-61.982222,4.81,2900
3.650833,20.206667,4.80,3200
10.516250,50.512500,4.80,26000
48.958333,-8.819722,4.80,8750
56.509583,63.345000,4.80,6000
66.024167,17.443889,4.80,8250
84.721250,-7.213056,4.80,9000
94.711667,69.319722,4.80,10000
137.596667,67.134722,4.80,6600
140.120833,-9.555833,4.80,5200
186.006250,51.562222,4.80,5400
196.794583,27.624722,4.80,4250
198.812083,-67.894444,4.80,14000
199.401250,5.469722,4.80,3350
264.237917,68.758056,4.80,6750
359.603333,51.388611,4.80,2450
29.482083,23.596111,4.79,7500
58.572917,-2.954722,4.79,5200
74.982500,-12.537500,4.79,7500
99.832917,42.488889,4.79,4550
109.153333,-23.315556,4.79,4550
119.417083,-30.334722,4.79,9500
139.943333,-11.975000,4.79,5200
