hostname,pl_name,sy_dist,ra,dec,st_mass,st_rad,st_teff,pl_orbsmax,pl_orbper,pl_orbeccen,pl_orbincl,pl_orblper,pl_bmasse,pl_rade
"Kepler-1998","Kepler-1998 b",340.96500000,283.4291536,47.5923973,0.962000,0.921000,5640.00,0.0405000000,3.03267135000,0.000000,88.93000,,0.15600000,0.60000000
"Kepler-164","Kepler-164 e",890.75800000,287.7808115,47.6298453,0.966000,1.097000,5888.00,0.4025000000,94.88690200000,0.000000,88.37000,,16.70000000,4.24000000
"Kepler-1994","Kepler-1994 b",241.99100000,297.1487941,46.2969247,0.932000,0.961000,5495.00,0.0530000000,4.61225043000,0.000000,89.95000,,0.08700000,0.51000000
"GJ 433","GJ 433 d",9.06456000,173.8619194,-32.5436302,0.480000,0.500000,3461.00,0.1780000000,36.05900000000,0.070000,,159.0000,5.22300000,2.14000000
"GJ 3082","GJ 3082 b",16.61860000,18.6432425,-53.9407751,0.470000,0.465216,3910.00,0.0790000000,11.94900000000,0.220000,,121.0000,8.20000000,2.79000000
"WASP-175","WASP-175 b",539.36000000,166.3187996,-34.1227453,1.212000,1.204000,6229.00,0.0440300000,3.06529070000,0.000000,85.33000,,314.65170000,13.54047200
"Kepler-619","Kepler-619 d",900.67800000,290.8490899,48.4159782,1.041000,0.964000,6122.00,0.1021000000,11.67894236000,0.000000,88.28000,,16.20000000,4.17000000
"Kepler-1126","Kepler-1126 c",635.73600000,285.6919550,45.6893993,0.794000,0.921000,5678.00,0.6193000000,199.66876000000,0.000000,89.98000,,2.70000000,1.45000000
"EPIC 249893012","EPIC 249893012 b",321.29600000,228.2482353,-16.7246474,1.050000,1.710000,5430.00,0.0470000000,3.59510000000,0.060000,86.14000,225.0000,8.75000000,1.95000000
"Kepler-1661","Kepler-1661 b",410.60700000,285.1670927,41.9669383,0.841000,0.762000,5100.00,0.6330000000,175.06000000000,0.057000,89.46000,67.1000,17.00000000,3.87000000
"OGLE-2016-BLG-1067L","OGLE-2016-BLG-1067L b",3730.00000000,273.2045000,-27.0126389,0.300000,,,1.7000000000,,,,,140.00000000,14.30000000
"Kepler-1987","Kepler-1987 c",595.68300000,295.8254663,42.9433716,0.799000,0.714000,4769.00,0.0427000000,3.64830183000,0.000000,89.75000,,2.33000000,1.33000000
"Kepler-1987","Kepler-1987 b",595.68300000,295.8254663,42.9433716,0.799000,0.714000,4769.00,0.0318000000,2.34586300200,0.000000,89.81000,,2.04000000,1.23000000
"Kepler-1801","Kepler-1801 c",839.33200000,295.1640095,39.2014024,0.936000,0.981000,5738.00,0.4572000000,116.58318300000,0.000000,89.74000,,8.80000000,2.91000000
"EPIC 249893012","EPIC 249893012 c",321.29600000,228.2482353,-16.7246474,1.050000,1.710000,5430.00,0.1300000000,15.62400000000,0.070000,87.94000,217.0000,14.67000000,3.67000000
"EPIC 249893012","EPIC 249893012 d",321.29600000,228.2482353,-16.7246474,1.050000,1.710000,5430.00,0.2200000000,35.74700000000,0.150000,89.47000,181.0000,10.18000000,3.94000000
"WASP-180 A","WASP-180 A b",253.98500000,123.3922465,-1.9827874,1.300000,1.190000,6600.00,0.0480000000,3.40926400000,0.000000,88.10000,,286.04700000,13.89916000
"WASP-2","WASP-2 b",153.24200000,307.7255587,6.4293305,0.895000,0.866000,5180.00,0.0314400000,2.15217500000,0.005400,84.49000,267.0000,295.89973000,12.11692900
"Kepler-949","Kepler-949 c",486.10500000,298.6079128,46.4536600,0.817000,0.895000,5211.00,0.1394000000,20.99757968000,0.000000,89.76000,,9.11000000,2.97000000
"Kepler-311","Kepler-311 d",778.65400000,282.0612731,47.0854984,0.974000,1.156000,5903.00,0.7326000000,232.04032600000,0.000000,89.70000,,4.86000000,2.05000000
"WASP-44","WASP-44 b",364.51200000,3.9032733,-11.9382645,0.935000,0.906000,5420.00,0.0345300000,2.42380400000,0.000000,86.21000,,276.51210000,12.32990000
"WASP-45","WASP-45 b",211.19600000,5.2377567,-35.9984650,0.850000,0.855000,5150.00,0.0396300000,3.12608900000,0.000000,85.02000,,306.38812000,10.60371400
"Kepler-1834","Kepler-1834 c",500.39500000,294.6646789,39.7838461,0.765000,0.788000,4821.00,0.0150000000,0.76669151700,0.000000,84.94000,,1.98000000,1.22000000
"HATS-47","HATS-47 b",300.67000000,287.4844021,-49.6649424,0.674000,0.656400,4512.00,0.0426900000,3.92280380000,0.088000,87.08000,,117.27927000,12.52045300
"GJ 15 A","GJ 15 A c",3.56228000,4.6126677,44.0247296,0.380000,0.380000,3607.00,5.4000000000,7600.00000000000,0.270000,,-58.4000,36.00000000,6.67000000
"Kepler-763","Kepler-763 c",962.45900000,292.1445534,47.1573604,0.800000,0.843000,4999.00,0.0466000000,4.09667624000,0.000000,89.43000,,2.60000000,1.42000000
"Kepler-347","Kepler-347 d",1298.88000000,289.1995995,49.3056404,1.000000,1.451000,5592.00,0.3802000000,85.51734400000,0.000000,88.00000,,9.48000000,3.04000000
"EPIC 248847494","EPIC 248847494 b",551.88600000,159.3890808,11.8427484,0.900000,2.700000,4898.00,4.5000000000,3650.00000000000,0.000000,89.87000,,4131.79000000,12.44199000
"WASP-184","WASP-184 b",663.23100000,209.5170100,-30.3481530,1.230000,1.650000,6000.00,0.0627000000,5.18170000000,0.000000,86.90000,,181.16310000,14.90797000
"WASP-185","WASP-185 b",279.35000000,214.0595791,-19.5423062,1.120000,1.500000,5900.00,0.0904000000,9.38755000000,0.240000,86.80000,-42.0000,311.47340000,14.01125000
"Kepler-290","Kepler-290 d",694.62700000,286.4100307,42.6815137,0.840000,0.755000,5142.00,0.0154000000,0.76401755300,0.000000,84.79000,,0.56600000,0.86000000
"Kepler-549","Kepler-549 d",635.14500000,283.0228527,47.2611431,0.859000,0.986000,5312.00,0.1575000000,24.61480613000,0.000000,89.63000,,16.40000000,4.20000000
"KMT-2017-BLG-0165L","KMT-2017-BLG-0165L b",4530.00000000,269.6496667,-28.1336694,0.760000,,,3.4500000000,,,,,34.00000000,6.45000000
"Kepler-865","Kepler-865 c",586.13700000,297.7242257,43.5272796,0.782000,0.885000,5440.00,0.0610000000,6.20920207000,0.000000,89.11000,,0.64000000,0.89000000
"TOI-150","TOI-150.01",336.26700000,112.9654210,-73.6060358,1.351000,1.526000,6255.00,0.0703700000,5.85748700000,0.262000,88.09000,,797.75330000,14.06729500
"GJ 682","GJ 682 c",5.00671000,264.2610245,-44.3232519,0.270000,0.298255,3028.00,0.1760000000,57.32000000000,0.100000,,320.0000,8.70000000,2.89000000
"OGLE-2015-BLG-1649L","OGLE-2015-BLG-1649L b",4230.00000000,271.2050417,-32.6330278,0.340000,,,2.0700000000,,,,,807.00000000,13.20000000
"Kepler-2000","Kepler-2000 c",320.58800000,285.5743032,49.9621218,0.581000,0.576000,3757.00,0.1228000000,20.61803480000,0.000000,89.82000,,3.09000000,1.57000000
"KOI-12","Kepler-448 c",399.39800000,297.4537402,41.0110188,1.500000,1.400000,6635.00,4.2000000000,2500.00000000000,0.650000,,-89.0000,6992.26000000,12.00000000
"MOA-bin-29","MOA-bin-29 b",7120.00000000,269.3759583,-29.7365639,0.030000,,,0.4800000000,,,,,190.00000000,14.10000000
"TOI-4562","TOI-4562 c",339.60500000,112.0100593,-63.5177788,1.192000,1.152000,6096.00,5.2190000000,3990.00000000000,0.122000,90.00000,3.0000,1833.86990839,12.80000000
"HD 50554","HD 50554 d",31.16640000,103.6782730,24.2451409,1.040000,1.146000,5968.00,0.1831000000,28.06940000000,0.000000,,,10.40000000,1.41000000
"HD 97048","HD 97048 b",183.85700000,167.0133422,-77.6548530,2.400000,2.250000,10000.00,130.0000000000,,,40.00000,,794.57500000,13.30000000
"7 CMa","7 CMa b",19.81010000,99.1712760,-19.2561808,1.340000,4.870000,4826.00,1.7580000000,735.10000000000,0.060000,90.00000,165.3000,587.98550000,13.40000000
"Kepler-1983","Kepler-1983 b",424.42800000,297.0420150,39.9121864,0.812000,0.874000,5135.00,0.0689000000,7.32851947000,0.000000,85.76000,,6.04000000,2.33000000
"NGTS-8","NGTS-8 b",428.97600000,328.9759206,-14.0684399,0.890000,0.980000,5241.00,0.0350000000,2.49970000000,0.010000,86.90000,,295.58190000,12.21781000
"K2-168","EPIC 205950854 c",243.93500000,333.1100738,-16.3418863,0.877000,0.830000,5502.70,,8.05072200000,,89.81000,,2.27000000,1.31000000
"7 CMa","7 CMa c",19.81010000,99.1712760,-19.2561808,1.340000,4.870000,4826.00,2.1530000000,996.00000000000,0.080000,90.00000,233.5000,276.51210000,13.90000000
"Kepler-1990","Kepler-1990 c",392.73900000,299.7047433,44.4357068,1.028000,1.071000,5751.00,0.0504000000,4.06844957000,0.000000,86.61000,,0.90400000,0.98000000
"HD 220197","HD 220197 b",64.41100000,350.4946927,16.6323305,0.910000,0.980000,5683.00,2.7290000000,1728.00000000000,0.187000,,159.0110,63.56600000,9.32000000
"K2-43","K2-43 c",182.53600000,169.1170280,-3.9754405,0.571000,0.542000,3840.60,,2.19888400000,,89.26000,,6.44000000,2.42000000
"Kepler-763","Kepler-763 d",962.45900000,292.1445534,47.1573604,0.800000,0.843000,4999.00,0.0634000000,6.50327035000,0.000000,89.76000,,3.43000000,1.67000000
"Kepler-1162","Kepler-1162 c",940.21100000,283.2920273,45.4339813,0.861000,0.859000,5225.00,0.2832000000,59.28406400000,0.000000,89.55000,,3.93000000,1.81000000
"HD 213885","HD 213885 b",48.08830000,338.9837166,-59.8648290,1.068000,1.101100,5978.00,0.0201200000,1.00803500000,0.000000,80.09000,,8.83000000,1.74500000
"Kepler-896","Kepler-896 c",2334.93000000,282.4391402,43.7344291,0.877000,0.803000,5510.00,0.1792000000,29.54225660000,0.000000,81.44000,,10.10000000,3.15000000
"Kepler-1982","Kepler-1982 b",558.85500000,287.4099905,39.6586267,1.213000,1.122000,6202.00,0.0511000000,3.82315697000,0.000000,89.70000,,0.38100000,0.77000000
"HD 213885","HD 213885 c",48.08830000,338.9837166,-59.8648290,1.068000,1.101100,5978.00,0.0567980000,4.78503000000,0.000000,,,19.95000000,4.71000000
"HAT-P-69","HAT-P-69 b",341.26300000,130.5056385,3.7105662,1.648000,1.926000,7394.00,0.0655500000,4.78694910000,0.000000,87.19000,,1137.83140000,18.78628400
"Kepler-2000","Kepler-2000 b",320.58800000,285.5743032,49.9621218,0.581000,0.576000,3757.00,0.0562000000,6.38315913500,0.000000,89.61000,,7.90000000,2.73000000
"TOI-763","TOI-763 c",95.12740000,194.4680980,-39.7580613,0.917000,0.897000,5450.00,0.1011000000,12.27370000000,0.040000,,62.0000,9.32000000,2.63000000
"TOI-905","TOI-905 b",158.64900000,227.6586754,-71.3616316,0.968000,0.918000,5570.00,0.0466600000,3.73949400000,0.024000,85.68000,39.0000,211.99261000,13.12573900
"TOI-564","TOI-564 b",199.58100000,130.2951535,-16.0363275,0.998000,1.088000,5640.00,0.0273400000,1.65114400000,0.072000,78.38000,94.0000,464.98529000,11.43318000
"Kepler-29","Kepler-29 b",832.53200000,298.3483820,47.4913021,0.761000,0.732000,5378.00,0.0848200000,10.33974000000,0.000000,89.13000,,5.00000000,2.55000000
"Kepler-1674","Kepler-1674 b",1012.48000000,294.8160447,45.3060844,0.960000,0.877273,5473.91,0.3017000000,62.56110000000,0.000000,89.02000,,10.40000000,3.20577490
"Kepler-1675","Kepler-1675 b",651.11700000,283.8095478,41.0412517,1.060000,1.128650,5853.19,0.3218500000,63.03820000000,0.000000,89.98000,,9.93000000,3.12483349
"HD 108236","HD 108236 b",64.59780000,186.5740627,-51.3630519,0.869000,0.877000,5660.00,0.0452700000,3.79596300000,0.045000,87.59000,126.0000,3.24000000,1.61500000
"HD 164922","HD 164922 c",22.00160000,270.6304652,26.3104077,0.926000,0.946000,5390.00,0.3410000000,75.74000000000,0.120000,,-29.0000,13.00000000,3.66000000
"KMT-2019-BLG-0842L","KMT-2019-BLG-0842L b",3320.00000000,268.4584580,-29.8774389,0.760000,,,3.3100000000,,,,,10.28000000,3.19000000
"HD 108236","HD 108236 e",64.59780000,186.5740627,-51.3630519,0.869000,0.877000,5660.00,0.1367000000,19.59002500000,0.058000,89.24500,128.0000,9.71000000,3.08300000
"WASP-150","WASP-150 b",527.99500000,264.2630197,53.0212751,1.394000,1.651000,6218.00,0.0694000000,5.64420700000,0.377500,84.01000,,2688.84180000,11.99363000
"NGTS-13","NGTS-13 b",647.59500000,176.2402326,-38.1397158,1.300000,1.788000,5819.00,0.0549000000,4.11902700000,0.086000,88.70000,-146.4000,1538.29720000,12.80067800
"MOA-2009-BLG-319L","MOA-2009-BLG-319L b",7050.00000000,271.7422080,-26.8196917,0.524000,,,2.0300000000,,,,,67.30000000,9.64000000
"Kepler-1685","Kepler-1685 b",1141.89000000,296.1882618,43.9368118,0.960000,0.835451,5484.00,0.1485000000,20.49050000000,0.000000,89.98000,,7.16000000,2.57673985
"Kepler-1686","Kepler-1686 b",729.82300000,291.6067189,42.0359783,1.020000,1.199510,5714.96,0.0882700000,9.30987000000,0.000000,88.19000,,2.62000000,1.42553017
"KMT-2016-BLG-2397L","KMT-2016-BLG-2397L b",4880.00000000,266.2125420,-23.2013806,0.640000,,,3.6400000000,,,,,836.00000000,13.20000000
"OGLE-2017-BLG-0604L","OGLE-2017-BLG-0604L b",3950.00000000,267.8916670,-30.9465556,0.700000,,,4.0600000000,,,,,160.00000000,14.20000000
"OGLE-2017-BLG-1375L","OGLE-2017-BLG-1375L b",3930.00000000,269.1548750,-30.3114167,0.810000,,,3.0400000000,,,,,3585.00000000,12.40000000
"NGTS-14 A","NGTS-14 A b",322.14800000,328.5174799,-38.3774193,0.898000,0.842000,5187.00,0.0403000000,3.53571730000,0.000000,86.70000,,29.24036000,4.97679600
"HD 13808","HD 13808 b",28.23050000,33.1780708,-53.7437591,0.771000,0.781000,5035.00,0.1051900000,14.18150000000,0.071000,,,11.20000000,3.35000000
"OGLE-2015-BLG-1771L","OGLE-2015-BLG-1771L b",7070.00000000,268.7990000,-28.8627500,0.077000,,,0.8500000000,,,,,138.00000000,14.30000000
"OGLE-2018-BLG-1700L","OGLE-2018-BLG-1700L b",7600.00000000,269.9560420,-28.5286389,0.420000,,,2.8000000000,,,,,1400.00000000,12.90000000
"Kepler-1687","Kepler-1687 b",417.01400000,289.7428363,50.7870626,0.650000,0.726119,4132.00,0.0532000000,5.77954000000,0.000000,82.13000,,3.38000000,1.65623882
"Kepler-1689","Kepler-1689 b",294.12200000,291.5741663,38.6559433,1.023000,0.996208,5731.43,0.0784000000,8.48300000000,0.000000,88.50000,,0.79900000,0.94678642
"Kepler-462","Kepler-462 b",596.62500000,299.8211502,43.8142793,1.590000,1.570000,7500.00,0.4172000000,84.68660000000,0.042000,89.34000,51.9000,53.90000000,3.00000000
"HD 4760","HD 4760 b",537.87300000,12.4161652,6.4071412,1.050000,42.400000,4076.00,1.1400000000,434.00000000000,0.230000,,265.0000,4417.83700000,12.30000000
"HD 110113","HD 110113 c",106.30700000,190.0365636,-44.3120777,0.997000,0.968000,5732.00,0.0680000000,6.74400000000,0.045000,,,10.50000000,2.11384817
"HD 96992","HD 96992 b",396.08200000,167.5966158,43.9189897,0.960000,7.430000,4725.00,1.2400000000,514.00000000000,0.410000,,149.0000,362.32620000,13.70000000
"KMT-2018-BLG-1292L","KMT-2018-BLG-1292L b",3460.00000000,263.4275830,-33.5206694,1.090000,,,6.0300000000,,,,,1400.00000000,12.90000000
"OGLE-2012-BLG-0838L","OGLE-2012-BLG-0838L b",6320.00000000,273.0030830,-25.7116111,0.400000,,,4.4300000000,,,,,53.10000000,8.39000000
"Kepler-1691","Kepler-1691 b",1267.67000000,286.2543962,41.0218373,1.110000,1.131520,6000.00,0.0495000000,3.84820000000,0.000000,88.47000,,4.02000000,1.83470985
"Kepler-1692","Kepler-1692 b",591.01900000,286.9241804,47.0537092,0.870000,0.866139,5146.00,0.0646000000,5.95966000000,0.000000,89.03000,,1.42000000,1.11177184
"EPIC 201170410","EPIC 201170410.02",134.00000000,170.1408561,-4.8070039,0.287000,0.282000,3648.00,0.0349000000,6.79870000000,0.000000,89.00250,,1.15000000,1.04700000
"Kepler-160","Kepler-160 d",937.01300000,287.7735730,42.8692755,1.003000,1.118000,5471.00,0.1700000000,30.00000000000,,86.90000,,100.00000000,
"Kepler-160","Kepler-160 c",937.01300000,287.7735730,42.8692755,1.003000,1.118000,5471.00,0.1192000000,13.69942900000,0.000000,89.93000,,13.60000000,3.76000000
"Kepler-1694","Kepler-1694 b",513.32900000,293.7936339,40.2410230,0.820000,0.756284,4954.00,0.0449000000,3.89526000000,0.000000,89.26000,,1.76000000,1.17986031
"Kepler-716","Kepler-716 c",635.00900000,290.3931809,43.3638577,0.830000,0.742183,5012.00,0.0454800000,3.96999000000,0.000000,86.81000,,2.52000000,1.39281536
"EPIC 201757695","EPIC 201757695.02",577.60000000,173.9385102,4.6164303,0.727000,0.655000,4520.00,0.0296000000,2.04780000000,0.000000,89.27570,,0.68800000,0.90819000
"HD 110082","HD 110082 b",105.09600000,192.5892855,-88.1211107,1.210000,1.190000,6200.00,0.1130000000,10.18271000000,0.200000,88.20000,138.0000,10.30000000,3.20000000
"Kepler-1664","Kepler-1664 b",626.69100000,286.8527157,49.2616668,0.944000,1.072000,5735.81,0.1137000000,14.38680000000,0.000000,89.98000,,9.45000000,3.03320653
"Kepler-1001","Kepler-1001 c",928.97800000,286.2739151,48.6186972,0.930000,0.836475,5376.00,0.0829600000,9.18186000000,0.000000,79.49000,,3.11000000,1.57799279
"TOI-954","TOI-954 b",238.76800000,61.9410587,-25.2088028,1.201000,1.892000,5710.00,0.0496300000,3.68497290000,0.140000,84.40000,276.0000,55.30242000,9.55006800
"K2-329","K2-329 b",233.23700000,351.1353785,-5.1641451,0.901000,0.822000,5282.00,0.1016000000,12.45512250000,0.069700,89.22000,161.0000,82.63580000,8.67576600
"HATS-49","HATS-49 b",324.41300000,6.6135927,-56.3442798,0.713300,0.697700,4405.00,0.0451500000,4.14804670000,0.071000,88.27000,,112.19399000,8.57488500
"TYC 8998-760-1","TYC 8998-760-1 c",94.61770000,201.3001096,-64.9391566,1.000000,1.020000,4573.00,320.0000000000,,,,,1906.98000000,12.32990000
"Wendelstein-1","Wendelstein-1 b",305.30000000,299.0506412,17.5699627,0.650000,0.610000,4251.00,0.0282000000,2.66341600000,0.012000,86.12000,,188.15536000,11.56096260
"MOA-2013-BLG-220L","MOA-2013-BLG-220L b",6720.00000000,270.9854170,-29.5447222,0.880000,,,3.0300000000,,,,,871.00000000,13.20000000
"KMT-2016-BLG-1836L","KMT-2016-BLG-1836L b",7100.00000000,268.2503330,-30.0407500,0.490000,,,3.5000000000,,,,,700.00000000,13.30000000
"OGLE-2013-BLG-0911L","OGLE-2013-BLG-0911L b",3220.00000000,268.8832500,-29.2538333,0.290000,,,0.3900000000,,,,,3020.00000000,12.50000000
"BD-11 4672","BD-11 4672 c",27.16650000,278.3688659,-11.6370481,0.651000,0.639000,4550.00,0.3000000000,74.20000000000,0.400000,,245.9200,15.37000000,4.04000000
"BD-11 4672","BD-11 4672 b",27.16650000,278.3688659,-11.6370481,0.651000,0.639000,4550.00,2.3600000000,1634.00000000000,0.050000,,343.8800,206.58950000,14.10000000
"HIP 65 A","HIP 65 A b",61.78560000,0.1856063,-54.8308228,0.781000,0.724200,4590.00,0.0178200000,0.98097340000,0.000000,77.18000,291.4200,1021.18779000,22.75427000
"TOI-481","TOI-481 b",179.36600000,110.5126861,-57.3849980,1.140000,1.660000,5735.00,0.0970000000,10.33111000000,0.153000,89.20000,64.8000,486.27990000,11.09691000
"TIC 237913194","TIC 237913194 b",306.06300000,22.4458116,-60.7399096,1.026000,1.088000,5788.00,0.1207000000,15.16886500000,0.575000,87.00000,24.1000,617.22586000,12.52045300
"TOI-157","TOI-157 b",355.68300000,73.7014398,-76.6806061,0.948000,1.167000,5404.00,0.0313800000,2.08454350000,0.000000,82.01000,,375.03940000,14.41477400
"TOI-169","TOI-169 b",407.84000000,16.7786879,-75.1989452,1.147000,1.288000,5880.00,0.0352400000,2.25544770000,0.000000,80.98000,,251.40353000,12.17297400
"Kepler-1700","Kepler-1700 b",717.59700000,286.9497376,45.3537626,1.120000,1.093700,6031.00,0.7609400000,234.23900000000,0.000000,89.02000,,8.76000000,2.90129941
"Kepler-1666","Kepler-1666 b",1379.37000000,297.9516071,46.2647024,1.230000,1.145860,6293.00,0.1761000000,25.84760000000,0.000000,89.91000,,8.66000000,2.88273782
"Gl 686","Gl 686 b",8.15728000,264.4764878,18.5959509,0.426000,0.427000,3656.00,0.0910000000,15.53000000000,0.050000,,197.0620,6.62400000,2.46000000
"HD 180617","HD 180617 b",5.91059000,289.2277322,5.1631615,0.484000,0.481000,3534.00,0.3430000000,105.91100000000,0.101000,,257.4330,12.21400000,3.53000000
"HD 158259","HD 158259 e",27.04980000,261.3495847,52.7904721,1.080000,1.210000,5801.89,,7.95100000000,,,,6.08000000,2.34000000
"HD 158259","HD 158259 c",27.04980000,261.3495847,52.7904721,1.080000,1.210000,5801.89,,3.43200000000,,,,5.60000000,2.23000000
"HATS-37 A","HATS-37 A b",211.89600000,199.8018300,-22.9868431,0.843000,0.877000,5326.00,0.0491300000,4.33153660000,0.000000,89.33000,,31.46517000,6.79265400
"GJ 687","GJ 687 b",4.54939000,264.1041731,68.3336741,0.400000,0.418300,3413.00,0.1630000000,38.14200000000,0.170000,,117.0000,17.20000000,4.32000000
"GJ 2056","GJ 2056 b",28.44340000,108.0194945,-24.8921008,0.620000,0.709495,4069.95,0.2830000000,69.97100000000,0.720000,,58.0000,16.20000000,4.17000000
"TOI-237","TOI-237 b",38.07490000,353.2435381,-29.4164870,0.179000,0.211000,3212.00,0.0341000000,5.43609800000,0.000000,89.50000,,2.67000000,1.44000000
"HD 216520","HD 216520 c",19.55200000,341.8768719,83.6975307,0.820000,0.760000,5103.00,0.5280000000,154.43000000000,0.120000,,198.1200,9.44000000,3.03000000
"CoRoT-30","CoRoT-30 b",1032.23000000,277.6011767,6.8359338,0.980000,0.910000,5650.00,0.0844000000,9.06005000000,0.007000,90.00000,178.1000,921.70700000,11.30988100
"CoRoT-31","CoRoT-31 b",2005.76000000,94.8207350,-4.4222978,1.250000,2.150000,5700.00,0.0586000000,4.62941000000,0.020000,83.20000,303.6000,266.97720000,16.36514000
"HIP 38594","HIP 38594 b",17.78860000,118.5439118,-25.3023073,0.610000,0.626646,4086.30,0.2560000000,60.72200000000,0.170000,,125.0000,8.10000000,2.77000000
"WASP-186","WASP-186 b",278.51400000,18.9953122,21.6169065,1.220000,1.470000,6361.00,0.0600000000,5.02679900000,0.330000,83.59000,173.0000,1341.24260000,12.44199000
"Kepler-29","Kepler-29 c",832.53200000,298.3483820,47.4913021,0.761000,0.732000,5378.00,0.1002700000,13.28613000000,0.000000,89.97000,,4.50000000,2.34000000
